"price","host_is_superhost","host_identity_verified","instant_bookable","host_listings_count","host_total_listings_count","bedrooms","bathrooms","accommodates","beds","room_type","Amenities_Offered"
65,0,1,1,1,1,2,2,8,7,1,27
220,0,1,0,12,12,3,1,6,4,0,14
130,0,0,0,0,0,1,1,3,2,0,18
110,1,1,0,1,1,2,2,4,2,1,22
520,0,0,1,0,0,4,1,7,4,0,6
345,0,1,0,24,24,3,3,6,5,0,15
100,0,1,0,0,0,1,1,1,1,1,19
210,0,0,0,0,0,4,1.5,7,4,0,14
250,0,1,0,1,1,3,2.5,5,3,0,39
150,1,1,1,1,1,3,1,5,3,0,52
90,0,1,0,11,11,2,2.5,6,2,1,29
58,1,1,1,1,1,1,1,3,1,1,27
150,0,1,0,1,1,2,1,4,3,0,33
46,0,1,0,11,11,1,2.5,2,1,1,14
500,0,1,1,6,6,1,1,2,1,1,19
90,0,1,0,2,2,1,1,2,1,0,26
100,0,1,1,1,1,1,1,2,1,1,17
95,0,1,1,2,2,1,1,2,1,1,47
276,0,1,1,0,0,1,1,6,1,1,9
100,1,1,1,1,1,1,1,4,2,0,48
142,0,1,1,1,1,2,1,4,3,0,40
341,1,1,1,6,6,1,1,2,2,0,25
70,0,1,0,2,2,1,1.5,3,1,1,25
269,1,1,0,1,1,3,2.5,6,4,0,31
144,0,1,1,0,0,1,1,2,1,1,9
70,0,1,0,1,1,1,1.5,2,1,1,10
60,0,1,0,1,1,1,1.5,2,1,1,37
131,0,1,0,0,0,2,1,4,3,0,41
39,1,1,1,3,3,1,1.5,2,1,1,29
106,1,1,0,2,2,1,1,2,1,0,43
290,1,1,1,3,3,2,1,5,3,1,47
90,1,0,1,1,1,1,1,2,1,1,13
109,1,1,1,2,2,1,1,2,1,1,28
45,1,1,0,1,1,1,1,2,1,1,25
164,0,0,1,2,2,2,1,3,2,1,10
176,0,1,1,0,0,2,1,4,2,0,9
115,1,0,1,1,1,1,1,2,1,1,51
196,0,1,0,1,1,2,1.5,5,3,0,41
190,1,1,1,1,1,3,1.5,5,3,0,37
600,0,1,0,2,2,2,2,4,2,0,18
50,0,1,0,1,1,2,1,2,1,1,29
307,0,1,0,1,1,2,1.5,3,2,0,23
80,1,1,1,1,1,1,1,2,1,0,39
173,0,1,1,1,1,2,1,4,2,0,27
395,0,1,0,6,6,2,1,4,2,0,20
70,0,1,1,1,1,1,1,2,1,0,27
55,0,1,0,2,2,2,1.5,5,4,0,40
115,0,1,0,1,1,2,2,4,3,0,18
467,1,1,0,4,4,4,3,9,7,0,73
175,0,0,1,3,3,2,1,4,2,0,45
142,0,1,1,0,0,2,1,10,7,0,20
116,1,0,1,1,1,3,1,9,6,0,42
90,0,0,1,1,1,1,1,2,1,0,23
150,0,1,1,1,1,1,1,2,2,0,15
90,0,1,1,2,2,1,2,2,2,1,12
193,0,1,1,155,155,1,1,2,1,0,30
95,0,1,1,3,3,1,1,2,2,1,29
180,0,0,0,0,0,2,2,4,2,0,29
380,0,1,1,6,6,1,1,2,1,3,22
160,0,0,0,3,3,1,1,4,2,0,57
230,1,1,1,0,0,3,2,10,8,0,58
450,0,1,0,1,1,4,2.5,6,4,0,33
200,0,1,0,1,1,4,2,6,4,0,24
125,0,1,0,2,2,1,1.5,2,1,0,16
107,0,1,1,0,0,1,1,2,1,0,18
520,0,1,1,41,41,3,1,6,4,0,10
650,0,1,1,0,0,2,1,4,2,0,37
59,0,1,0,2,2,1,1,2,1,1,34
338,1,1,0,0,0,2,1.5,4,2,0,44
400,1,1,0,1,1,2,1,2,2,0,24
498,1,1,0,7,7,4,3,8,4,0,38
70,1,1,1,1,1,1,1,2,1,1,22
70,1,1,0,1,1,1,1,2,1,1,17
110,0,1,0,1,1,1,1,2,1,1,16
139,0,1,0,1,1,2,1,4,3,0,34
200,1,1,0,2,2,2,1,5,4,0,43
60,0,0,1,1,1,1,1,1,2,1,7
480,1,1,0,2,2,6,1.5,15,1,0,46
79,0,0,0,1,1,1,1,2,1,0,32
120,1,1,1,1,1,2,1.5,4,3,1,41
200,1,1,1,2,2,1,1,2,1,1,28
85,1,1,1,2,2,1,1,2,1,1,25
80,0,0,0,1,1,1,1,2,2,2,12
126,1,1,0,19,19,2,1,4,3,0,39
110,1,1,0,1,1,1,1,2,1,0,30
320,0,0,0,0,0,1,1,3,2,1,50
182,0,1,0,4,4,2,2,6,2,0,43
350,0,1,0,0,0,3,1,6,4,0,33
106,1,1,1,1,1,1,1,2,1,0,60
125,1,1,0,4,4,1,1,2,1,0,19
520,1,1,0,4,4,1,1,2,1,0,24
232,1,1,1,2,2,2,1,3,2,0,28
96,0,1,0,3,3,2,1,4,3,0,37
380,0,1,0,4,4,2,1,3,2,1,39
421,1,1,1,20,20,1,1,2,1,0,42
60,0,1,0,2,2,1,1,2,1,1,18
85,0,0,0,2,2,1,1,2,2,1,33
600,0,0,0,0,0,3,2,6,3,0,51
199,1,1,1,1,1,1,1,2,1,0,52
95,0,1,0,1,1,1,1,2,1,0,25
69,1,1,1,1,1,1,1,2,1,1,25
221,0,0,1,2,2,1,1,2,1,1,7
100,0,1,0,0,0,1,1,2,1,0,24
195,0,1,0,1,1,2,1,3,2,0,29
75,0,1,1,1,1,1,1.5,2,1,1,12
150,1,0,1,1,1,2,2,4,4,1,22
241,1,0,0,0,0,1,1,2,1,0,41
235,1,1,1,5,5,1,1,2,1,0,15
120,0,0,0,2,2,1,1,2,1,1,25
80,1,1,0,3,3,1,1.5,2,2,1,25
81,0,0,1,0,0,1,1,2,1,1,13
99,0,0,1,3,3,1,1,2,1,1,7
156,0,1,1,3,3,3,1,5,3,0,16
450,0,1,0,0,0,2,1,6,3,0,36
597,0,1,1,1,1,4,2,10,5,0,24
500,0,1,0,2,2,4,3,10,6,0,26
50,1,1,0,1,1,1,1,2,1,1,32
323,1,1,1,0,0,2,1,4,2,0,59
140,0,1,1,4,4,1,1,2,1,1,28
96,1,1,0,0,0,1,1,2,1,1,27
84,0,1,0,0,0,1,1,2,1,1,38
387,0,1,1,27,27,1,1,2,1,0,23
63,1,1,1,1,1,1,1,2,1,1,29
209,1,1,1,0,0,2,1,3,3,1,26
225,1,1,1,3,3,1,1,2,1,0,30
120,1,0,0,2,2,1,1.5,2,1,1,21
45,0,1,0,2,2,1,1.5,1,1,1,27
242,1,1,1,4,4,1,1,3,2,0,41
65,0,1,0,1,1,1,1,2,1,1,18
98,1,1,0,1,1,2,1,4,3,0,21
451,1,1,0,2,2,5,2.5,12,7,0,47
140,0,1,1,1,1,1,1,4,3,0,18
400,0,1,0,1,1,1,1,2,1,0,29
125,1,0,0,1,1,1,1,2,1,0,25
129,1,1,1,2,2,1,1,2,2,1,30
49,0,0,1,6,6,1,1,2,1,1,16
350,1,1,0,3,3,2,1,4,3,0,58
237,0,1,0,4,4,2,1,4,2,0,53
139,1,1,0,1,1,2,1,4,2,0,44
204,0,1,1,3,3,1,1,2,1,3,41
139,1,1,0,0,0,1,1,2,1,0,57
319,1,1,0,35,35,2,2,4,2,0,34
186,1,1,1,1,1,2,1,4,2,0,52
138,0,1,1,1,1,2,1,4,3,0,15
46,1,1,0,0,0,1,1.5,2,1,1,16
230,0,1,0,24,24,2,1.5,4,2,0,21
98,1,1,1,1,1,1,1,2,1,1,39
50,0,1,0,0,0,2,1,4,2,1,8
557,1,1,1,1,1,3,2,6,4,0,53
99,1,1,0,2,2,1,1,2,1,1,16
65,0,1,0,1,1,1,1,2,1,1,51
220,1,1,1,2,2,1,0.5,4,2,0,26
162,1,1,1,0,0,2,1,4,2,0,46
350,0,0,0,5,5,1,1,4,1,1,51
47,1,1,0,2,2,1,1,1,1,1,30
49,0,0,0,1,1,4,2,6,4,1,38
400,0,1,0,0,0,4,2,7,5,0,14
125,0,1,0,1,1,2,1.5,4,2,1,27
95,0,0,1,2,2,1,2,2,1,1,27
75,1,1,0,1,1,1,1,2,1,0,12
45,0,0,1,1,1,1,1,2,1,1,9
110,0,1,0,1,1,1,1,3,2,0,27
595,1,1,0,35,35,5,2,12,7,0,31
135,1,1,1,0,0,1,1,2,1,0,28
75,1,0,0,2,2,1,1,2,1,1,18
150,1,1,0,1,1,4,2,10,8,0,42
224,0,1,0,0,0,3,2.5,6,3,0,60
237,1,1,1,1,1,3,2.5,8,4,0,39
200,0,1,0,46,46,2,1,4,2,0,41
216,1,1,1,47,47,2,2,4,2,0,29
160,0,1,1,0,0,1,1,4,1,0,28
320,0,1,0,1,1,1,1.5,2,1,0,48
149,1,0,0,1,1,1,1,2,1,0,28
250,0,0,1,1,1,3,1,4,3,0,24
364,1,1,0,5,5,3,2.5,6,3,0,37
166,0,0,0,2,2,2,1,4,3,0,33
412,1,1,1,47,47,4,2,8,5,0,36
364,0,1,1,316,316,3,1,8,6,0,16
118,1,1,1,1,1,2,1,4,3,0,41
450,1,0,1,0,0,3,1,2,5,0,68
125,1,1,0,1,1,1,1,2,1,0,33
250,0,0,0,1,1,3,2,6,3,0,16
79,0,1,0,7,7,1,1,2,1,0,22
201,1,1,1,0,0,3,2,6,3,0,49
252,0,1,0,107,107,2,1,4,3,0,10
139,0,1,1,0,0,2,1,4,2,0,18
300,0,1,0,46,46,3,2,6,3,0,23
500,0,1,0,0,0,3,2,6,3,0,47
326,1,1,1,1,1,3,2,6,4,0,37
101,0,1,0,0,0,1,1,4,2,0,36
160,1,0,1,0,0,1,1,2,4,0,45
165,1,1,1,17,17,1,1,1,1,1,22
130,0,0,0,1,1,1,1,4,2,0,19
350,0,0,0,1,1,3,1,4,3,0,28
165,1,1,0,35,35,2,1,4,3,0,32
250,0,1,0,1,1,2,1,4,2,0,41
335,1,1,0,23,23,1,1,3,1,0,40
87,1,1,1,2,2,1,1,2,1,0,33
445,0,1,1,27,27,2,1,4,2,0,39
339,1,1,0,1,1,5,3.5,12,6,0,50
392,0,1,1,33,33,3,3,6,4,0,21
248,0,1,1,33,33,2,1,5,3,0,14
250,0,0,0,0,0,3,2,6,3,0,20
50,0,1,1,0,0,1,1,2,1,1,21
195,0,1,0,2,2,3,1,4,3,0,15
55,0,0,0,1,1,1,1,2,1,1,16
85,0,1,0,4,4,1,1,4,1,2,17
120,0,1,1,5,5,1,1,2,1,1,10
134,1,1,0,35,35,2,1,6,4,0,32
51,0,0,0,1,1,1,1,2,1,1,15
150,1,1,1,2,2,2,2.5,4,2,0,27
296,0,1,1,155,155,2,2,4,2,0,36
98,0,1,0,19,19,1,1,3,1,0,45
80,1,0,1,1,1,1,1.5,2,1,1,27
323,1,1,0,2,2,2,2.5,4,2,0,63
200,0,0,0,1,1,3,1,4,3,0,19
280,1,0,1,4,4,1,1,4,1,3,41
55,1,1,1,1,1,1,1,2,1,1,48
162,0,1,1,2,2,2,2,4,2,0,23
73,0,0,0,0,0,1,1,2,1,1,12
49,1,1,0,4,4,1,1,3,2,1,25
250,1,1,0,2,2,5,2.5,8,9,0,31
521,1,1,0,2,2,4,2.5,11,6,0,45
170,0,1,0,0,0,1,1,2,1,0,34
196,0,1,0,1,1,2,1,4,3,0,35
215,1,1,1,1,1,4,2,12,9,0,31
500,0,1,0,1,1,5,2,11,7,0,40
49,0,0,0,2,2,1,1,2,1,1,27
125,0,1,1,13,13,1,1,2,1,0,23
72,0,1,1,7,7,1,1,2,1,0,12
199,1,1,0,1,1,3,1,6,4,0,48
150,0,1,0,0,0,1,1,4,2,0,18
140,0,0,1,1,1,2,1,4,2,0,15
110,1,1,1,1,1,1,1,2,1,1,28
243,1,1,0,24,24,3,2,6,3,0,48
71,0,1,1,0,0,1,1,2,1,0,23
350,0,1,1,9,9,3,1.5,10,9,0,26
105,1,1,0,1,1,1,1,2,1,1,29
155,0,1,1,13,13,1,1,2,1,0,20
100,0,1,0,2,2,1,1,2,1,0,30
474,0,1,1,9,9,1,1,3,2,1,14
125,0,0,1,0,0,1,1.5,2,1,1,30
95,0,1,0,0,0,1,1,2,1,1,15
391,0,1,1,316,316,4,2,10,6,0,16
164,1,1,1,1,1,4,2,8,5,0,42
120,0,1,0,4,4,1,2,4,4,1,12
163,0,0,1,0,0,2,1,4,2,1,19
312,0,1,1,316,316,4,2,8,6,0,15
98,0,1,0,1,1,2,1,4,2,0,32
186,1,1,1,5,5,1,1,2,1,0,45
140,0,1,1,3,3,1,1,4,3,0,17
150,1,1,1,1,1,2,2,6,4,0,38
139,0,1,1,1,1,1,1,2,1,0,12
93,0,1,1,19,19,1,1,3,2,0,47
161,0,1,1,10,10,2,1,4,2,0,32
155,0,0,0,2,2,1,1,1,2,1,32
220,1,1,0,3,3,2,1,6,5,0,27
119,0,1,0,0,0,1,1,3,2,0,50
199,1,1,1,5,5,1,1,2,1,0,49
217,0,1,1,9,9,2,1,4,2,0,16
140,0,1,1,3,3,1,1,4,3,0,16
95,1,1,0,0,0,1,1,2,1,0,35
131,1,1,1,13,13,1,1,2,1,0,26
89,1,1,1,13,13,1,1,3,2,0,41
126,0,0,0,0,0,2,1,5,4,0,11
140,0,0,1,0,0,2,1,4,2,0,28
357,0,1,1,155,155,1,1,2,1,0,32
400,0,1,0,15,15,3,2,5,3,0,51
70,0,0,0,0,0,1,1,2,1,1,25
284,0,1,1,316,316,2,1,8,5,0,8
185,0,1,1,316,316,2,1,5,4,0,12
115,0,0,1,0,0,1,1,2,1,0,9
150,0,1,1,39,39,2,2,4,2,0,42
163,0,1,1,39,39,2,1,4,3,0,30
107,0,1,1,10,10,2,1,3,2,0,40
55,0,1,0,40,40,1,3,1,1,3,15
79,0,1,0,2,2,1,0.5,2,1,1,15
50,0,1,0,1,1,1,1,2,1,1,21
125,0,1,0,2,2,2,1.5,6,3,0,37
80,0,1,1,23,23,1,0,1,1,1,5
65,0,0,0,1,1,1,1,1,1,1,22
49,1,0,1,2,2,1,1,2,1,1,37
300,0,1,0,0,0,4,2,10,7,0,32
145,1,1,0,1,1,4,3,8,5,0,34
149,0,1,1,6,6,1,1,2,1,1,7
60,1,0,0,2,2,2,1,4,2,0,53
532,0,1,1,316,316,4,3,12,5,0,14
100,0,0,0,0,0,1,1,2,1,1,17
39,0,1,0,2,2,1,1,1,1,1,31
40,0,1,0,1,1,1,1,2,2,1,50
146,0,0,0,1,1,1,1,2,1,0,36
595,0,1,0,24,24,3,2,6,4,0,32
174,1,1,1,47,47,1,1,3,2,0,42
95,0,0,0,8,8,1,1,2,1,0,39
100,1,0,0,0,0,1,1,2,1,1,29
180,1,1,0,0,0,3,2,9,6,0,32
260,0,1,1,60,60,2,1,4,2,0,36
102,0,1,0,19,19,1,1,3,2,0,44
159,1,1,0,1,1,3,1.5,6,3,0,21
460,0,0,1,1,1,3,2.5,8,5,0,20
70,1,0,0,2,2,1,1,2,1,1,17
500,0,1,1,7,7,2,1,4,3,3,17
85,0,0,1,0,0,1,1,4,2,0,27
537,0,1,0,46,46,2,2,4,2,0,49
180,0,0,1,0,0,4,2.5,6,4,0,17
75,0,0,1,0,0,2,1,4,2,0,14
150,1,0,0,1,1,2,1,4,3,0,28
302,0,1,1,155,155,2,2,4,2,0,26
500,0,0,0,1,1,3,2,6,4,0,14
57,0,1,0,0,0,1,1,1,1,1,14
150,1,1,0,24,24,1,1.5,2,1,0,47
83,0,1,0,1,1,1,1,3,2,0,28
60,0,0,1,1,1,1,1,2,1,1,30
270,1,1,0,30,30,2,1,4,2,0,39
55,1,1,0,1,1,1,1,2,1,0,30
395,0,1,0,3,3,2,2,4,2,0,12
97,0,1,0,4,4,1,1,8,8,2,49
45,0,1,0,1,1,1,1,2,1,1,22
60,0,1,0,1,1,1,1,4,4,1,14
220,1,1,0,0,0,1,1,2,1,0,43
96,1,0,1,1,1,2,1.5,3,2,0,29
199,1,1,0,6,6,3,1,5,4,0,38
424,1,1,0,3,3,1,1,2,1,0,40
337,0,1,1,316,316,2,1,6,3,0,11
400,1,1,1,2,2,2,2,6,3,0,33
170,1,1,0,4,4,1,1,2,1,0,36
100,0,1,0,2,2,2,1,4,3,0,20
160,0,0,1,1,1,1,1,2,1,0,29
125,1,1,0,1,1,2,1,4,3,0,31
200,0,0,1,1,1,4,3.5,2,6,1,14
40,0,0,0,0,0,1,1,2,1,1,7
65,0,1,0,2,2,1,1.5,2,1,1,38
389,0,1,0,4,4,3,2,7,4,0,43
260,1,1,0,1,1,2,1,6,4,0,41
300,1,1,0,1,1,2,1,5,3,0,24
179,0,1,0,155,155,1,1,2,1,0,31
481,1,1,1,1,1,2,2,4,2,0,37
199,0,0,0,1,1,4,2,11,8,0,42
214,1,1,1,0,0,3,1,6,4,0,35
110,1,0,1,0,0,2,1,5,3,0,24
130,0,1,0,0,0,3,1,4,3,0,50
100,0,0,1,0,0,1,1,2,1,1,6
75,0,1,1,0,0,1,1,4,2,1,36
90,0,0,1,1,1,1,1,2,1,1,15
280,0,1,0,1,1,1,2,2,1,0,26
89,1,0,0,1,1,2,1,3,2,1,22
276,0,1,0,3,3,3,1.5,6,5,0,17
110,1,1,0,1,1,1,1,3,1,0,43
121,1,0,0,2,2,1,1,2,2,0,29
179,0,1,0,155,155,1,1,2,1,0,25
574,1,1,0,28,28,4,4,12,7,0,43
100,1,1,1,0,0,1,1,2,1,1,34
92,1,0,1,0,0,1,1,2,1,1,24
180,0,0,0,0,0,1,1,2,2,1,12
184,0,1,1,10,10,2,2,3,2,0,41
206,0,1,1,155,155,1,1,2,1,3,23
60,1,0,1,1,1,1,1,2,1,1,22
120,1,1,0,1,1,3,1,6,4,1,34
133,1,1,0,1,1,2,1,6,3,0,58
78,0,0,0,1,1,1,1,2,1,1,16
200,0,1,1,155,155,1,1,2,1,0,28
120,1,0,0,0,0,1,1,4,2,0,27
80,0,1,1,1,1,1,1,2,1,0,30
80,1,1,1,0,0,1,0,4,4,0,11
135,1,1,1,0,0,1,1,6,4,0,14
110,0,0,0,1,1,1,1,4,4,0,15
125,0,1,1,12,12,2,1,4,2,0,31
139,0,1,0,4,4,2,1,3,2,0,43
170,1,1,0,0,0,3,2,5,3,0,38
181,1,1,1,0,0,1,1,2,1,0,17
140,0,0,1,3,3,2,1,4,4,0,16
130,0,1,0,0,0,5,5,2,7,1,21
102,0,1,1,12,12,1,1,2,1,0,30
91,0,1,1,1,1,1,1,2,1,0,28
156,1,1,0,3,3,1,1,2,1,0,32
75,0,1,1,2,2,1,1,2,1,1,44
201,1,1,0,0,0,1,1,2,1,0,33
250,0,1,0,1,1,2,1,4,4,0,13
91,1,1,0,1,1,2,1,5,3,0,32
80,0,1,1,2,2,1,1,2,1,1,35
45,0,0,0,3,3,1,1,2,1,1,13
143,0,1,1,7,7,1,1,5,2,1,38
135,0,1,1,10,10,1,1,2,2,0,26
80,0,0,0,1,1,1,1,2,1,1,15
375,0,1,0,1,1,3,1.5,11,5,0,36
88,0,1,0,1,1,1,1.5,2,1,1,25
370,0,1,0,2,2,2,1,6,4,0,36
99,1,1,0,2,2,1,1,2,1,0,21
200,0,0,0,1,1,1,1,2,1,0,29
314,0,1,1,155,155,2,2,4,2,0,13
175,0,1,1,0,0,2,1,4,2,0,47
97,1,1,1,0,0,1,1,2,1,0,30
285,0,1,0,1,1,1,1,2,2,0,24
145,1,1,1,0,0,3,1,3,3,0,36
69,0,1,0,1,1,1,1,2,1,0,20
500,0,0,0,1,1,3,1,6,3,0,27
60,0,0,1,0,0,1,1,2,1,0,23
64,0,1,0,1,1,1,1,2,1,1,20
342,1,1,1,11,11,1,0,8,4,1,6
50,0,1,1,0,0,1,2,1,1,1,13
69,0,1,1,1,1,1,1,2,1,1,28
75,0,0,1,2,2,1,1,2,1,1,34
50,0,0,0,1,1,1,1,2,2,1,3
225,0,1,0,0,0,1,1,2,1,1,21
238,0,1,0,4,4,1,1.5,2,1,1,21
107,1,1,1,11,11,1,1,2,1,1,15
395,0,1,0,0,0,3,1.5,5,4,0,41
40,1,1,1,1,1,1,1,2,1,0,22
178,0,0,0,1,1,1,1,2,1,1,17
80,0,1,0,1,1,1,1,2,1,1,17
60,0,1,0,1,1,1,1.5,2,1,1,14
159,0,0,1,4,4,1,1,2,1,2,25
133,1,0,0,0,0,1,1,2,2,0,25
50,1,1,0,1,1,1,1,2,1,1,29
176,1,1,0,2,2,3,1,6,3,0,51
385,0,0,0,1,1,2,1,4,2,0,11
95,0,1,1,2,2,1,1,2,2,1,36
121,0,1,1,9,9,1,2,3,3,1,27
190,0,1,0,4,4,1,1,2,1,1,23
45,0,0,0,0,0,1,1,1,1,1,11
48,1,1,1,2,2,1,1,2,1,1,13
399,0,0,0,1,1,4,2,8,5,0,16
243,1,1,1,1,1,3,2.5,6,3,0,67
68,1,1,1,1,1,1,1.5,2,1,0,50
167,0,1,1,21,21,2,1,6,3,0,51
80,0,0,1,0,0,3,2,1,6,1,20
75,1,1,0,1,1,1,1,2,1,1,26
320,0,1,0,0,0,2,1,4,2,0,39
90,0,1,1,2,2,1,1,2,2,1,29
250,0,1,0,0,0,1,1.5,1,1,1,22
80,1,1,0,2,2,1,1,2,1,0,18
288,1,1,0,15,15,3,1,6,4,0,16
153,1,1,0,15,15,2,1,6,5,0,15
140,0,1,0,2,2,2,1,2,2,1,12
192,1,1,1,37,37,3,1.5,7,4,0,28
166,0,1,1,21,21,2,1,4,3,0,19
106,1,1,0,3,3,2,1,4,2,1,24
60,0,0,1,1,1,1,1,2,1,1,3
90,0,1,0,0,0,1,1,2,1,1,16
80,0,1,0,0,0,1,1,3,1,1,12
70,0,1,0,2,2,1,1,2,1,1,18
120,1,0,0,2,2,2,1,3,2,0,22
150,1,1,0,1,1,2,1.5,4,2,0,22
214,0,1,1,3,3,1,1,3,2,0,22
223,0,1,0,5,5,2,2,4,2,0,33
87,1,1,1,0,0,1,1,2,1,0,13
191,1,1,1,0,0,1,1,2,1,0,33
224,1,1,1,37,37,3,1,8,6,0,29
171,1,1,0,19,19,2,1,4,3,0,17
202,1,1,1,37,37,3,1,6,4,0,33
171,1,1,1,65,65,3,1,8,6,0,32
257,1,1,1,37,37,4,2,10,9,0,19
180,0,1,0,2,2,3,2,6,5,0,31
95,1,1,1,0,0,1,1,3,2,0,42
89,1,1,0,0,0,1,1,3,2,0,49
179,0,1,0,3,3,1,1.5,4,5,0,40
189,0,1,1,1,1,2,1,4,3,0,34
100,1,1,1,1,1,1,1,3,1,0,36
285,0,0,0,0,0,3,2,7,4,0,18
195,1,1,1,65,65,1,1,2,1,0,28
110,0,1,1,0,0,2,1,4,4,0,30
258,0,1,1,47,47,4,2,10,7,0,17
37,0,1,1,2,2,1,0.5,2,1,1,26
120,0,0,1,0,0,1,1,2,1,0,42
94,0,0,1,0,0,1,1,2,1,1,14
405,1,1,1,1,1,4,2,7,4,0,38
160,0,1,0,1,1,1,1,2,2,1,21
75,0,0,1,1,1,2,1,3,2,1,25
381,1,1,1,51,51,1,1,2,1,0,45
286,1,1,1,51,51,3,3,6,3,0,33
243,1,1,1,51,51,4,2,6,5,0,45
120,0,1,1,3,3,2,1,5,3,0,18
183,0,1,0,0,0,1,1,3,2,0,18
157,1,1,1,28,28,1,1,2,1,0,11
56,0,0,0,0,0,1,1.5,2,1,1,18
95,0,1,0,1,1,1,1,1,1,1,14
149,0,1,0,1,1,2,1,4,2,0,24
80,0,0,0,1,1,1,1.5,2,1,0,32
114,1,1,0,1,1,3,2,7,3,1,37
128,1,1,0,0,0,2,1,4,2,0,48
85,0,1,0,1,1,1,1,2,1,0,29
291,0,1,0,2,2,2,1.5,3,2,0,55
360,0,1,0,4,4,4,2.5,8,4,0,24
79,0,1,1,0,0,1,1,2,1,0,27
150,0,0,0,2,2,1,1,1,1,1,20
39,0,0,0,1,1,1,1,2,1,1,21
250,0,1,0,0,0,4,2,10,8,0,45
328,0,1,0,24,24,3,2.5,6,4,0,26
59,1,1,0,1,1,1,1.5,4,2,1,31
58,1,0,1,2,2,1,1,1,1,1,27
230,1,1,1,4,4,3,1.5,6,3,0,39
296,0,1,1,34,34,3,3,6,4,0,13
207,0,1,1,47,47,3,1,9,6,0,23
264,1,1,1,8,8,3,1,8,7,0,28
302,0,1,1,47,47,4,2,10,8,0,16
58,0,1,1,2,2,1,1,2,1,1,12
400,0,1,0,1,1,3,2,6,4,0,48
160,1,1,0,0,0,1,1,4,2,0,37
140,0,1,0,2,2,1,0,2,1,0,23
65,0,0,0,2,2,1,1.5,2,1,1,24
259,0,0,0,1,1,2,1,5,4,0,13
96,0,1,0,0,0,1,1,3,3,1,6
232,0,1,0,107,107,1,1.5,2,1,1,27
211,0,1,0,107,107,1,1.5,2,1,1,22
250,1,0,0,1,1,2,2,4,2,0,37
58,0,1,0,1,1,1,1,2,1,1,37
100,0,0,0,1,1,2,1,4,2,0,23
50,0,1,0,1,1,1,1.5,2,1,1,28
110,0,0,0,4,4,2,2,4,2,1,16
82,0,1,0,4,4,1,1,2,1,1,25
120,1,1,1,0,0,1,1,3,3,0,26
200,0,0,1,1,1,1,1,2,1,1,27
400,0,0,1,1,1,3,2.5,7,5,0,19
111,1,1,1,1,1,1,1,3,2,0,26
69,0,0,1,1,1,1,1,2,1,1,28
76,0,1,0,4,4,1,1,4,4,2,13
45,0,0,0,1,1,1,1,2,1,1,5
85,0,0,0,1,1,1,1,2,1,1,8
89,0,0,1,1,1,1,2,2,1,2,16
230,1,1,1,0,0,4,2,7,4,0,24
150,0,0,0,2,2,3,2,4,3,0,26
450,0,1,0,3,3,2,1,4,3,0,20
50,0,0,0,0,0,1,1,1,1,1,30
245,0,1,0,3,3,4,2,8,6,0,26
198,0,1,1,47,47,1,1,2,1,0,19
390,0,1,0,0,0,1,1,2,1,0,27
172,1,1,1,51,51,1,1,2,1,0,19
199,0,1,1,1,1,4,2,8,6,0,34
328,0,1,0,5,5,2,1.5,5,3,1,36
264,1,1,1,6,6,2,1,5,4,3,28
271,0,1,1,47,47,3,2,7,4,0,16
168,1,1,0,0,0,1,1,2,1,0,18
80,0,0,1,7,7,1,1,2,1,0,38
100,1,0,0,1,1,1,1,2,1,1,22
110,1,1,1,1,1,2,2,2,3,1,20
199,1,0,0,3,3,2,2,4,2,0,28
612,0,1,0,31,31,2,2,4,3,0,25
150,1,1,0,1,1,2,1,7,7,0,24
95,0,0,1,1,1,1,1,4,3,0,17
75,1,1,0,1,1,1,1,2,1,1,50
60,0,1,0,1,1,1,1,2,1,1,12
190,0,1,0,1,1,2,1,4,3,0,36
146,0,0,0,2,2,1,1,2,1,1,19
90,0,1,1,12,12,1,2,2,1,1,20
112,1,1,1,2,2,2,1,6,3,0,26
150,1,1,1,2,2,3,1,6,4,0,38
142,0,0,1,0,0,3,1,6,3,0,13
220,1,1,0,0,0,2,2,4,2,0,17
125,1,1,0,1,1,1,1,2,1,0,52
200,1,1,1,1,1,1,1,2,1,0,53
100,0,1,0,1,1,1,1,3,2,1,19
350,0,1,0,3,3,2,1,4,3,0,9
40,0,0,1,1,1,1,1.5,2,1,1,31
69,0,0,0,10,10,1,1,1,1,1,18
40,0,0,0,2,2,1,0.5,1,1,1,16
150,0,1,1,1,1,1,1,2,1,0,20
47,1,1,0,0,0,1,1.5,2,1,1,19
84,1,1,0,4,4,1,2,2,1,1,19
305,0,0,1,4,4,1,1,2,1,1,15
120,0,1,1,6,6,1,1,4,3,1,33
58,0,1,1,1,1,1,1,2,1,1,14
130,0,1,1,6,6,1,1,4,4,1,33
114,1,1,0,0,0,1,1,3,2,0,53
99,1,1,1,1,1,1,1,2,1,0,15
95,0,0,0,2,2,1,2,2,2,1,19
110,1,1,0,2,2,2,1,4,3,0,25
280,1,1,0,1,1,3,2,7,5,0,23
450,0,0,0,1,1,5,2,8,6,0,16
165,0,1,1,0,0,1,1,2,1,0,48
110,1,1,0,1,1,4,2,7,5,0,33
170,1,0,1,0,0,3,1,8,4,0,9
117,0,0,1,0,0,2,1,4,2,0,26
614,1,1,0,4,4,2,2,4,2,0,32
